sold_price_eur,asking_price_eur,bed_no,bath_no,size,house_type,region,detached,semi_d,terrace,apartment,dublin,cork,galway,dub_inner_ring,dub_outer_ring,urban_south,other
620000,615000,4,4,142,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
575000,575000,3,3,119,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
570000,570000,3,1,90,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
493000,445000,2,1,82,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
481500,495000,3,2,95,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
460000,475000,3,3,120,Detached,urban_south,1,0,0,0,0,0,0,0,0,1,0
440000,415000,3,1,98,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
427000,420000,4,3,122,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
425000,375000,3,2,113,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
395000,395000,4,3,127,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
390000,390000,3,3,88,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
380000,395000,2,2,97,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
375000,369000,3,1,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
328000,275000,3,3,90,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
320000,325000,3,3,110,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
290000,250000,3,1,80,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
290000,269000,4,3,126,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
286000,280000,4,3,123,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
281000,259000,3,2,104,Detached,other,1,0,0,0,0,0,0,0,0,0,1
257000,250000,2,3,98,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
231000,238950,4,2,114,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
230000,220000,4,3,111,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
230000,225000,3,NA,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
229000,230000,3,2,82,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
190000,195000,4,1,96,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
185000,190000,3,3,95,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
170000,160000,2,1,90,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
165000,165000,2,2,80,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
1615000,1450000,3,2,100,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
638000,595000,4,3,96,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
620000,550000,4,3,166,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
616740.09,685000,4,1,NA,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
586800,560000,4,3,130,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
500000,525000,4,3,162,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
423000,375000,3,1,95,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
400000,400000,2,2,NA,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
390000,380000,3,1,88,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
359000,345000,3,2,113,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
332000,320000,3,2,88,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
330000,340000,3,1,70,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
232000,205000,2,2,75,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
211000,210000,1,1,48,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
1245000,1095000,5,4,238,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
655000,650000,3,2,158,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
580088,525000,3,2,96,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
506000,475000,3,2,128,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
457000,395000,3,2,105,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
390000,330000,3,1,NA,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
350000,295000,4,4,155,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
345000,350000,3,2,109,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
330000,340000,3,1,55,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
300000,285000,3,2,90,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
293000,275000,2,2,74,Apartment,galway,0,0,0,1,0,0,1,0,0,0,0
290000,265000,3,2,140,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
285000,275000,3,3,89,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
284000,275000,2,1,38,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
265000,259000,3,3,90,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
258000,265000,3,3,105,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
246500,195000,2,1,77,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
245000,240000,2,2,68,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
225000,220000,2,2,70,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
212000,205000,3,3,92,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
210000,215000,4,3,125,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
184000,149000,3,3,115,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
175000,175000,3,1,68,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
1125000,1195000,5,3,216,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
854000,825000,4,2,137,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
750000,595000,2,2,80,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
740000,725000,2,2,113,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
653000,625000,2,2,94,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
550000,580000,4,2,NA,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
510000,479950,4,2,134,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
500000,495000,4,3,136,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
485000,430000,3,3,115,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
449500,435000,2,2,75,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
441000,485000,3,2,86,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
401000,385000,2,2,79,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
310000,300000,3,1,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
295000,295000,5,2,120,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
290000,235000,3,3,106,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
275000,250000,4,1,106,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
274000,288000,3,3,109,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
265000,245000,3,2,NA,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
235000,245000,3,1,85,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
235000,249950,4,3,126,Detached,other,1,0,0,0,0,0,0,0,0,0,1
227000,220000,3,3,95,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
185000,151000,2,2,84,Detached,other,1,0,0,0,0,0,0,0,0,0,1
131000,125000,2,2,70,Apartment,other,0,0,0,1,0,0,0,0,0,0,1
125000,99000,3,1,73,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
1160000,1100000,4,2,172,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
973000,885000,4,2,168,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
807000,775000,4,4,139,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
520000,525000,2,1,65,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
510000,465000,2,2,96,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
499000,499950,4,3,239,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
465000,415000,3,1,96,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
460000,495000,3,2,99,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
372500,350000,2,1,50,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
365000,355000,4,3,NA,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
342000,329000,1,1,40,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
341000,310000,3,2,NA,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
340000,290000,3,1,NA,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
340000,345000,3,2,152,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
330000,325000,7,4,149,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
323500,270000,2,1,71,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
320000,270000,2,1,97,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
315000,285000,3,3,150,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
291000,290000,3,2,NA,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
277000,280000,3,2,125,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
275000,250000,4,2,115,Detached,other,1,0,0,0,0,0,0,0,0,0,1
275000,260000,2,2,65,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
272000,245000,4,4,141,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
270000,275000,4,3,135,Detached,other,1,0,0,0,0,0,0,0,0,0,1
267000,250000,3,3,90,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
230000,250000,4,3,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
228000,214950,2,1,NA,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
225000,225000,3,2,89,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
225000,210000,3,3,81,Detached,other,1,0,0,0,0,0,0,0,0,0,1
220000,235000,4,3,NA,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
182500,170000,3,1,85,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
175000,185000,2,1,NA,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
160000,160000,2,1,76,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
1250000,1195000,5,5,221,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
728500,725000,3,2,89,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
600000,595000,3,2,120,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
535000,535000,3,2,125,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
530000,525000,2,1,57,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
500000,445000,3,1,93,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
500000,495000,3,3,119,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
500000,525000,3,2,110,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
498000,490000,3,3,112,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
450000,450000,3,1,85,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
390727,350000,3,2,80,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
390000,350000,4,2,143,Detached,other,1,0,0,0,0,0,0,0,0,0,1
375000,375000,3,3,99,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
356000,350000,4,3,125,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
340000,350000,3,1,88,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
317000,300000,5,3,156,Detached,other,1,0,0,0,0,0,0,0,0,0,1
305000,280000,4,3,125,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
305000,280000,4,2,114,Detached,urban_south,1,0,0,0,0,0,0,0,0,1,0
286000,249950,4,2,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
279000,270000,3,3,99,Apartment,galway,0,0,0,1,0,0,1,0,0,0,0
275000,270000,3,2,NA,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
265000,265000,2,2,77,Apartment,galway,0,0,0,1,0,0,1,0,0,0,0
250000,249000,5,2,131,Detached,other,1,0,0,0,0,0,0,0,0,0,1
231000,200000,1,1,52,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
229000,219950,3,2,89,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
225000,235000,3,2,115,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
203000,199950,2,1,68,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
192000,180000,3,2,96,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
185000,185000,2,1,80,Apartment,cork,0,0,0,1,0,1,0,0,0,0,0
185000,195000,3,1,75,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
147500,159000,3,3,106,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
145000,145000,2,2,75,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
140000,140000,3,1,67,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
1270000,1100000,5,2,200,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
1040000,1040000,4,3,NA,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
876118,795000,3,2,108,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
860000,835000,3,NA,111,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
715000,695000,4,4,220,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
605000,535000,3,1,81,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
575000,560000,4,3,125,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
510000,500000,4,3,123,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
487000,425000,3,3,107,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
450000,389000,3,2,114,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
441000,390000,3,3,95,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
385000,395000,3,2,NA,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
365000,325000,2,2,89,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
330000,339000,3,3,123,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
325000,320000,3,2,86,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
320000,299950,2,1,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
296000,285000,2,2,NA,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
275000,300000,4,1,125,Detached,other,1,0,0,0,0,0,0,0,0,0,1
255000,229000,3,3,93,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
216000,225000,3,2,86,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
81000,110000,3,1,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
775000,675000,3,3,112,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
700000,670000,2,2,95,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
695000,750000,4,3,135,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
635000,645000,4,2,135,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
600000,585000,3,2,112,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
561000,550000,2,1,78,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
540000,545000,2,1,69,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
520000,470000,4,3,121,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
510000,500000,3,2,NA,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
490000,485000,3,2,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
490000,545000,2,1,63,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
430000,395000,2,1,73,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
424500,395000,2,1,62,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
396000,385000,3,3,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
394000,325000,3,1,107,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
356000,360000,2,1,50,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
311435,270000,3,1,NA,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
285000,285000,1,1,48,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
285000,275000,4,3,NA,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
276000,240000,3,3,107,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
260000,265000,3,3,108,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
256000,235000,3,3,NA,Apartment,cork,0,0,0,1,0,1,0,0,0,0,0
230000,230000,3,2,NA,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
226000,240000,4,2,157,Detached,other,1,0,0,0,0,0,0,0,0,0,1
220000,220000,3,3,97,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
212000,215000,2,1,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
130000,129000,3,1,96,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
115000,150000,2,1,52,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
1525000,1300000,5,4,289,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
1500000,1500000,5,7,520,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
1335000,1000000,6,7,222,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
1200000,995000,4,3,220,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
1157500,1200000,4,2,199,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
1100000,1100000,4,2,186,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
760000,695000,5,3,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
730000,695000,5,3,212,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
720000,650000,4,2,135,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
650000,650000,3,4,107,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
545000,465000,4,4,NA,Detached,urban_south,1,0,0,0,0,0,0,0,0,1,0
535000,495000,4,4,120,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
525000,480000,4,3,232,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
475000,475000,4,3,164,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
470000,450000,3,1,78,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
411000,325000,2,1,55,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
390000,375000,3,3,117,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
351000,325000,3,2,105,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
332000,320000,2,1,81,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
315000,275000,5,2,155,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
310000,295000,3,1,72,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
308000,300000,2,1,51,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
295000,295000,3,3,95,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
290000,275000,4,4,121,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
270000,265000,3,3,108,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
265000,249950,2,2,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
260000,260000,4,2,NA,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
260000,255000,3,2,75,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
255000,250000,2,1,65,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
250000,259000,4,3,155,Detached,other,1,0,0,0,0,0,0,0,0,0,1
240000,250000,4,3,179,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
227000,220000,2,2,55,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
200000,199000,2,1,73,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
190000,180000,2,2,68,Apartment,dub_outer_ring,0,0,0,1,0,0,0,0,1,0,0
187000,195000,3,2,82,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
185000,185000,3,3,97,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
178000,160000,2,2,85,Apartment,dub_outer_ring,0,0,0,1,0,0,0,0,1,0,0
160000,185000,4,3,150,Detached,other,1,0,0,0,0,0,0,0,0,0,1
150000,175000,2,2,65,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
135000,159000,2,1,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
830000,875000,4,1,126,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
780000,790000,4,6,209,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
730000,725000,5,5,163,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
675000,650000,2,1,85,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
640000,525000,5,4,165,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
610000,550000,2,1,77,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
575000,495000,4,3,195,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
550000,495000,6,3,187,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
488000,425000,3,2,105,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
475000,435000,4,3,144,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
456000,395000,3,2,111,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
437000,385000,3,1,91,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
430000,450000,5,4,155,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
400000,400000,2,2,NA,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
350000,335000,3,1,107,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
350000,375000,5,2,127,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
315000,315000,2,1,58,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
286343.61,325000,4,2,140,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
285000,279950,4,3,124,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
266000,245000,2,1,67,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
246000,240000,2,1,58,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
240000,219000,2,2,63,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
238000,260000,4,3,144,Detached,other,1,0,0,0,0,0,0,0,0,0,1
235000,239000,3,3,98,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
213000,200000,3,3,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
203000,185000,3,2,74,Apartment,other,0,0,0,1,0,0,0,0,0,0,1
195000,160000,2,1,72,Apartment,other,0,0,0,1,0,0,0,0,0,0,1
190000,187500,2,2,78,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
172500,175000,2,2,NA,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
165000,175000,3,1,90,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
135000,185000,3,3,85,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
115000,75000,3,1,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
1380000,1495000,5,6,459,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
770000,745000,5,4,181,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
625000,695000,2,2,71,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
432500,430000,2,2,105,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
340000,349000,3,3,96,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
225000,239500,3,2,101,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
185000,185000,1,1,41,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
450000,520000,4,2,NA,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
355000,325000,3,1,89,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
495000,495000,3,2,95,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
1250000,1250000,4,NA,191,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
518000,495000,3,2,90,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
421000,330000,3,2,124,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
300000,290000,3,1,84,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
240000,245000,3,1,88,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
165000,165000,3,2,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
1700000,1600000,6,7,466,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
460000,475000,3,1,79,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
435000,370000,4,3,NA,Terrace,galway,0,0,1,0,0,0,1,0,0,0,0
430000,415000,4,3,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
409000,320000,2,1,85,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
380000,450000,4,3,90,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
345000,325000,3,3,98,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
295000,295000,2,1,68,Terrace,galway,0,0,1,0,0,0,1,0,0,0,0
170000,175000,3,1,79,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
1550000,1400000,3,3,207,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
695000,695000,3,2,139,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
560000,580000,3,1,110,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
530000,475000,3,3,116,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
235000,215000,2,2,63,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
230000,240000,3,1,NA,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
923300,825000,2,1,125,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
325000,299950,3,2,NA,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
246000,240000,3,3,99,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
202222,199950,1,1,32,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
502000,495000,4,3,142,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
422000,350000,3,1,120,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
382600,325000,2,2,67,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
217000,215000,4,2,119,Detached,other,1,0,0,0,0,0,0,0,0,0,1
